url,OPFOERELSE_AAR,BYG_ARL_SAML,ESREjdNr
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,70,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,29,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,825,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,3614,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1985,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,53,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,624,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,110,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,1476,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,62,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2016,519,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2003,185,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1601,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,515,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,61,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,103,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,5924,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2014,274,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,369,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1959,1722,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1980,2113,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,136,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,121,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2015,308,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2001,1008,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,904,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,740,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,101,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,1118,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1337,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,805,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1960,162,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,20,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,1594,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,346,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,2078,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,87,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,231,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1981,1483,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,5330,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1987,544,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,252,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1954,739,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,106,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,2176,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,386,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,2071,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1995,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,200,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,70,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,29,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,825,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,3614,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1985,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,53,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,624,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,110,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,1476,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,62,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2016,519,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2003,185,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1601,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,515,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,61,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,103,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,5924,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2014,274,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,369,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1959,1722,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1980,2113,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,136,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,121,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2015,308,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2001,1008,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,904,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,740,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,101,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,1118,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1337,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,805,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1960,162,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,20,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,1594,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,346,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,2078,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,87,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,231,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1981,1483,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,5330,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1987,544,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,252,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1954,739,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,106,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,2176,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,386,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,2071,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1995,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,200,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,70,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,29,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,825,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,3614,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1985,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,53,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,624,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,110,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,1476,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,62,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2016,519,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2003,185,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1601,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,515,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,61,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,103,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,5924,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2014,274,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,369,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1959,1722,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1980,2113,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,136,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,121,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2015,308,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2001,1008,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,904,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,740,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,101,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,1118,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1337,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,805,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1960,162,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,20,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,1594,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,346,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,2078,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,87,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,231,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1981,1483,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,5330,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1987,544,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,252,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1954,739,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,106,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,2176,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,386,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,2071,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1995,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,200,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,70,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,29,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,825,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,3614,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1985,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,53,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,624,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,110,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,1476,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,62,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2016,519,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2003,185,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1601,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,515,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,61,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,103,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,5924,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2014,274,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,369,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1959,1722,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1980,2113,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,136,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,121,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2015,308,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2001,1008,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,904,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,740,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,101,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,1118,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1337,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,805,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1960,162,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,20,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,1594,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,346,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,2078,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,87,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,231,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1981,1483,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,5330,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1987,544,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,252,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1954,739,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,106,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,2176,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,386,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,2071,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1995,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,25,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,200,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,70,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,29,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,825,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,3614,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1985,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1989,0,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,53,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,160,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,624,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,0,110,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,1476,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2017,62,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2016,519,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2003,185,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1601,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1973,515,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,61,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1988,103,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2005,5924,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2014,274,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,369,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1991,1885,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1959,1722,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1980,2113,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1965,136,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2004,121,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2015,308,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2001,1008,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,904,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1994,740,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,2012,101,035108
https://dawa.aws.dk/bbrlight/bygninger?kommunekode=0760&esrejendomsnr=35108,1933,1118,035108
